user,time,brand
384004,1494323191,391086
12182,1494340490,250078
668852,1494287918,295300
525996,1494291868,147875
1031757,1494611800,182401
760467,1494653103,86309
205157,1494646941,86309
531262,1494631093,86309
222584,1494663683,250078
165978,1494671781,76463
76741,1494642514,22434
921218,1494640472,338629
161217,1494657153,98630
594142,1494670103,353027
788383,1494638635,199067
788383,1494608035,199067
198260,1494376640,279510
863865,1494388451,89356
327787,1494390237,76463
691636,1494417131,146952
121193,1494404931,146952
88551,1494402012,146952
461987,1494412405,146952
874610,1494384273,146952
94846,1494378494,146952
66209,1494373334,146952
66209,1494378159,146952
66209,1494378228,146952
1087625,1494414210,146952
219423,1494388432,146952
1027280,1494374292,146952
207667,1494382442,105858
143170,1494423869,76463
221755,1494367341,295300
221755,1494367425,295300
1001069,1494389256,380571
827614,1494348582,76463
1012940,1494371994,250078
557601,1494379360,396851
1107784,1494391352,147875
796882,1494397777,147875
647576,1494381638,76463
647576,1494381683,76463
537123,1494412969,76463
551225,1494404830,76463
551225,1494404737,76463
430207,1494390435,139097
962589,1494386298,139097
947432,1494394705,139097
523800,1494402652,139097
689449,1494404654,139097
64559,1494396796,139097
352061,1494397685,133429
775965,1494425432,398684
652982,1493129256,22434
560092,1493135507,301640
1092522,1493127223,301640
1065602,1493122796,439318
327669,1493125683,439318
540136,1493117542,439318
607598,1493123482,439318
242005,1493117550,439318
998676,1493056156,439318
548522,1493123013,439318
810223,1493123101,250078
259015,1493124625,148919
572672,1493129988,148919
704359,1493123350,148919
236598,1493113585,250070
236598,1493113466,250070
88517,1493114915,391086
803860,1493107153,76463
521709,1493091726,336776
495154,1493109413,351914
1081240,1493097961,147866
1043965,1493111480,343886
55773,1493089105,459762
55773,1493089314,459762
380621,1493076264,459762
804265,1493132283,459762
449810,1493052311,459762
93014,1493107371,459762
894920,1493113778,459762
420196,1493118426,459762
484556,1493082347,459762
951115,1493111792,459762
569857,1493078441,459762
836113,1493097594,459762
609059,1493124304,459762
599067,1493110511,459762
510398,1493128203,459762
1013226,1493053895,459762
1024443,1493127158,459762
32760,1493129663,459762
1057153,1493050482,459762
123793,1493085646,459762
454400,1493125894,459762
430118,1493087298,459762
1131703,1493110058,459762
443112,1493059558,459762
98434,1494656075,146952
60619,1494650736,146952
408676,1494656193,146952
408676,1494656356,146952
220400,1494658345,146952
280377,1494638070,146952
79644,1494626050,146952
986709,1494656560,146952
949996,1494690386,146952
373903,1494688999,146952
241875,1494637306,146952
944182,1494640798,146952
245652,1494664124,146952
405299,1494636796,336776
411806,1494651797,69567
119037,1494673952,34454
691039,1494672432,175221
626802,1494142882,76463
908971,1494313264,275876
609873,1494298344,86309
736598,1494291644,23726
889631,1494325636,126481
1138303,1494299199,164109
1138303,1494298513,164109
777018,1494301584,42862
560736,1494340780,83963
103280,1494343491,454671
390301,1494052137,79411
411789,1494059967,133429
411789,1494059820,133429
411789,1494059851,133429
177104,1494053654,133429
623866,1494036284,133429
168504,1494055887,133429
630234,1494023255,250078
144702,1494050067,69567
266286,1494001405,75069
475759,1494079290,75069
946848,1494060743,279510
514560,1494063912,199067
27630,1494085585,199067
686215,1494490918,127767
988561,1494484676,177390
1070979,1494501869,67416
93323,1494474982,67416
961602,1494479132,67416
252139,1494474092,135086
308296,1494436321,135086
77961,1494502917,250078
260451,1494504480,98630
135461,1494474091,380571
1005570,1494463685,250078
921213,1494512576,250078
319968,1494497070,301640
127046,1494478254,250078
904110,1494433891,105858
257065,1494441551,105858
530893,1494515184,250078
185777,1494485166,83281
31475,1494462782,83281
52817,1494433231,89356
575600,1494462380,455167
891204,1494497358,197848
840895,1494501719,89356
482078,1494510997,189675
897495,1494472414,189675
746940,1494514816,189675
825896,1494504916,189675
216872,1494481284,189675
582570,1494490532,250078
754399,1494494569,250078
451302,1494488106,21271
777437,1494292602,76463
342889,1494302112,76463
528937,1494325735,76463
549821,1494307487,76463
897348,1494318178,76463
246275,1494302614,76463
413450,1494322964,22395
663464,1494338015,22395
387244,1494309732,22395
1102450,1494260729,86309
1125385,1494332788,320958
230342,1494300580,301640
777437,1494292602,301640
634968,1494313214,83963
737623,1494292313,83963
1014962,1494308689,76463
696787,1494309987,279510
1032979,1494309912,155887
877555,1494260163,455167
702246,1494311573,455167
127627,1494307582,455167
998958,1494298877,147875
398166,1494314643,86309
1111423,1494261047,459762
328237,1494337447,76463
753577,1494318309,139097
85578,1494609820,337365
390713,1494668035,337365
247556,1494678939,199067
1138307,1494640689,199067
530653,1494667042,250078
126698,1494671468,255686
655690,1494686533,76463
720847,1494658400,76463
665956,1494674545,396720
595075,1494686355,250078
662139,1494663328,459762
65913,1494656489,86309
142793,1493295687,224482
950275,1493300774,337365
642629,1493252238,199067
9322,1493263946,199067
650742,1493256818,199067
476891,1493269423,175221
655690,1493298906,76463
393124,1493260307,76463
465762,1493230761,86309
129330,1493229447,343886
861373,1493261830,301640
836647,1493243372,455167
464259,1493276224,455167
763723,1493294958,455167
694270,1493304611,455167
694270,1493304621,455167
990292,1493271667,147875
496358,1493284138,21578
238336,1493281414,21578
595851,1493253696,76463
595851,1493253427,76463
721120,1493305592,455167
767280,1493274539,76463
765939,1493308795,76463
963073,1493269500,76463
1121259,1493306560,76463
189977,1493297185,189675
679907,1493256451,189675
980582,1493233232,189675
170355,1493258643,89356
300964,1493304678,250078
236422,1493240125,165303
1120393,1493266310,177390
686044,1493260067,89356
781350,1493265304,343886
1057021,1493248136,275876
775123,1493279357,301640
79493,1493296643,147875
546118,1493253676,76463
91039,1493281052,105858
933327,1493272588,105858
276422,1493256458,105858
78173,1493243021,105858
5207,1493282794,105858
788809,1493265741,105858
788809,1493265937,105858
689598,1493301218,105858
584101,1493269991,105858
93717,1493206150,254879
359082,1493208818,254879
765560,1493183906,147875
108878,1493211040,147875
283551,1493190723,163545
993734,1493207121,83281
252316,1493190209,83281
104394,1493189974,148919
566754,1493186141,98630
1099307,1493190711,98630
1132555,1493137404,373216
939900,1493181904,250078
726483,1493192301,250078
37635,1493178779,197848
10206,1493176784,250078
841662,1493140731,250078
513252,1493136101,250070
1007097,1493215333,199067
235792,1493170717,199067
842494,1493206609,199067
521282,1493203303,199067
802436,1493513796,76463
56949,1493542423,72572
539934,1493559209,201798
539934,1493559339,201798
247260,1493525357,133429
576062,1493526435,133429
483957,1493544955,89356
981939,1493505881,328331
422854,1494245177,177390
544289,1494246769,89356
386594,1494231905,148919
685725,1494244530,148919
1131269,1494231335,76463
949383,1494232602,67416
949383,1494232540,67416
619925,1494220619,67416
817092,1494239778,67416
996180,1494211133,67416
729553,1494256182,301640
313721,1494219475,28958
588449,1494234464,290501
921102,1494232313,337365
1074549,1494229948,352784
697047,1494257279,175221
319594,1494176082,275876
909880,1494233048,199067
73883,1494236594,76463
73883,1494236650,76463
488201,1494237386,250070
1093484,1494211751,133429
1090502,1494173928,133429
446867,1494248634,147875
465953,1494213093,404717
759055,1494231298,76463
729553,1494256182,301640
669658,1494232990,78649
50238,1494224395,439318
59582,1494257271,439318
648241,1494255188,439318
532883,1494256590,439318
405871,1494256361,439318
35536,1494211688,439318
1109349,1494230517,439318
221888,1494246969,439318
59401,1494211650,439318
1062546,1494247677,439318
85839,1494220068,224482
327738,1494222569,224482
164512,1494255480,55754
648192,1494218973,199067
529275,1494237257,199067
315318,1494233346,250078
260393,1494244407,396720
98292,1494219723,250070
701686,1494239609,76463
1086272,1494236952,139097
638345,1494199989,139097
248539,1494207114,139097
92952,1494258766,139097
318191,1494216615,139097
414189,1494233799,301640
332440,1494288870,67416
264267,1494299539,455167
264267,1494299714,455167
199172,1494314298,455167
21624,1494286556,455167
420472,1494321773,76463
143170,1494306275,76463
280663,1494261008,105858
176011,1494326627,105858
197791,1494332143,105858
225209,1494308711,105858
361518,1494322173,105858
524909,1494314479,105858
1104368,1494284352,203877
550943,1494296344,203877
1035881,1494294160,203877
1035881,1494294134,203877
1035881,1494294178,203877
449598,1494326367,69567
360767,1494342827,146952
360767,1494342907,146952
180940,1494259829,199067
342712,1494302469,199067
166836,1494330572,199067
322564,1494288355,199067
322564,1494288337,199067
378333,1494296668,199067
816831,1494306172,199067
355317,1494323874,250070
215726,1494339511,147875
956319,1493523490,86309
207349,1493521891,147866
616060,1493534151,255686
882885,1493523166,250078
970234,1493557186,67416
411574,1493558749,175221
1017901,1493486586,199067
482546,1494408629,69567
802536,1494402564,86309
621418,1494413594,250078
745602,1494431948,250078
666914,1494347498,22392
658691,1494389342,173014
787690,1494368761,76463
1046,1494380461,76463
270757,1494414133,76463
1119303,1494380834,76463
349062,1494372160,76463
60089,1494399498,76463
906737,1494379914,88573
542346,1494421949,22427
304707,1494382211,455167
765813,1494403623,455167
765813,1494403594,455167
804788,1494350902,455167
942298,1494396177,89356
4630,1494409905,338629
375782,1494429791,459762
991053,1494398146,459762
17681,1494400505,455167
121193,1494404353,455167
408390,1494382349,250070
957600,1494422135,343886
80832,1494373622,250070
535365,1494419574,250070
313483,1494397721,373216
1106788,1494392937,373216
577428,1494424659,250078
361579,1494375139,78649
534942,1494383905,53917
66525,1494391232,86309
322776,1494401990,86309
498880,1494388994,70940
123462,1494428995,70940
538328,1494411925,70940
614063,1494394721,70940
614063,1494396384,70940
1119189,1494396449,385529
272140,1493104658,343886
133976,1493086099,343886
334995,1493135327,343886
811080,1493108014,455167
579479,1493135567,455167
843376,1493108006,455167
5239,1493088194,455167
978157,1493132477,455167
895534,1493096695,455167
993655,1493126446,275876
966721,1493086119,254879
157357,1493101817,254879
130764,1493131541,254879
99444,1493083221,254879
164034,1493051371,78649
774779,1493108658,78649
939598,1493107116,78649
398175,1493093685,86309
335379,1493051717,83963
242108,1493096612,250070
409222,1493118403,105858
409222,1493118531,105858
282260,1493098075,105858
998676,1493056101,105858
782811,1493080128,105858
1048947,1493543878,439318
997341,1493531287,439318
36420,1493551578,439318
524052,1493552126,439318
528871,1493510369,439318
670739,1493537145,439318
204332,1493534069,343886
744986,1493514741,86309
1068833,1493564870,76463
942705,1494497997,86309
514490,1494489736,76463
673381,1494469242,76463
884369,1494466117,76463
189444,1494463268,301640
1020169,1494507939,254879
855685,1494469321,147866
471629,1494513134,343886
75922,1494499936,254879
603471,1494470187,21271
1076775,1494514440,250070
756522,1494503446,404717
394696,1494480820,404717
240641,1494467139,404717
840565,1494437697,404717
840565,1494439010,404717
1010124,1494488132,404717
692920,1494440661,404717
743422,1494478786,455167
257065,1494441323,455167
598176,1494489882,147875
558770,1494497111,76463
133390,1494482218,337365
566918,1494432184,224482
909288,1494511810,224482
788405,1494511049,439318
676469,1494304714,199067
862502,1494311330,177390
235771,1494304610,177390
276552,1494317423,221488
397285,1494304084,250078
1015327,1494322659,250078
309213,1494286112,250078
989910,1494331513,250078
918709,1494293647,250078
1141208,1494342010,250078
906324,1494304771,250078
906324,1494304852,250078
775687,1494289822,250078
1124118,1494302450,250078
857094,1494263744,250070
1024404,1494303725,175221
392185,1494310056,146952
1127736,1494302823,146952
203435,1494309534,177390
248273,1494327038,190719
919243,1494264169,36319
989069,1494295568,78649
601596,1494300112,78649
477762,1494319874,89356
667348,1494259705,89356
502302,1494327519,110205
459747,1494315565,67416
229557,1494316036,301640
375727,1494302415,131098
181660,1494324832,131098
926984,1493541527,459762
245079,1493555713,83281
1132554,1493551620,199067
893037,1493515122,22395
664438,1493559890,141963
21264,1492945652,250078
301329,1492878866,9678
174012,1492905027,76463
509629,1492941825,250078
664326,1492907714,250078
1104843,1492946081,250078
869255,1492929080,250078
971746,1492928832,250078
1012405,1492951347,250078
547050,1492931001,250078
938686,1492915542,250078
657504,1492935917,338629
539622,1492915126,250070
539622,1492914659,250070
93711,1492959627,182401
67437,1492914007,439318
1116317,1492947906,127716
564804,1492919399,199067
708355,1492941559,199067
708355,1492941624,199067
826256,1492949555,250078
663464,1492926765,175221
883404,1492918724,337365
1018679,1492925101,337365
535116,1492958419,199067
623249,1492943236,147875
54904,1492956678,391086
362441,1492914867,455167
383185,1492952006,455167
494932,1492934087,455167
62112,1492878342,455167
178546,1492927559,190719
528502,1492879364,455167
431604,1492916722,455167
429831,1492960117,250078
788523,1492936168,404717
963831,1492887413,404717
829900,1492928357,203877
488261,1492929086,105858
510669,1492926355,105858
62352,1492949721,105858
963831,1492887354,105858
963831,1492887326,105858
1061968,1492955526,105858
874832,1492950818,105858
45435,1492930962,105858
529046,1492915517,105858
996101,1492927050,105858
1072128,1492910666,105858
851862,1492925583,351914
850232,1492943580,351914
850232,1492943534,351914
143350,1492877091,250078
620749,1492940488,139097
699105,1492920836,139097
359095,1492946889,139097
175494,1494068036,343886
93020,1494057429,337365
954396,1494026140,365761
216152,1494084608,69567
144526,1494006708,69567
78452,1494082859,69567
149780,1494077243,455167
307923,1494082928,455167
778727,1494085714,197848
811080,1494032865,250078
846799,1494070816,250078
420074,1494061661,338629
700414,1494028451,141963
392495,1494082001,83281
1096152,1494082469,250078
844877,1494042429,200302
844877,1494042400,200302
273010,1494072977,459762
548349,1494031088,398098
4048,1494548362,22395
1612,1494572411,257020
751416,1494547586,67416
783202,1494579122,175221
786084,1494599220,199067
400557,1494592997,105858
400557,1494592933,105858
638394,1494543986,160224
507446,1494565343,69567
991650,1494578173,69567
189195,1494567878,250078
1079342,1494592600,98630
208227,1494570504,147875
751416,1494547586,67416
869081,1494553726,105858
787841,1494583419,105858
130953,1494592671,105858
130953,1494592763,105858
515017,1494584873,105858
560023,1494591222,343886
413754,1494561508,343886
1057647,1494533540,177390
669999,1494575454,177390
361343,1494558650,133429
866984,1494594194,133429
840552,1494557509,133429
742213,1494559275,76463
810633,1494583721,76463
751416,1494547586,67416
841964,1494591863,442627
900617,1494550469,147875
268785,1494566199,147875
847409,1494592564,250078
208227,1494570448,147875
588977,1494565683,199067
806838,1493958850,76463
1344,1493950462,337365
595464,1493978933,83963
501090,1493988322,189675
211326,1493942775,189675
778973,1493977299,301640
1121895,1493945039,148919
215344,1493977770,148919
265684,1493982416,336776
265684,1493937703,336776
130664,1493974463,336776
623380,1493968092,250078
188014,1493919400,301640
905233,1493972235,337365
499808,1493964013,250078
177332,1493975013,76463
583977,1493990185,149169
606178,1493973438,147875
734013,1493989619,250078
1079840,1493945648,250078
366553,1493988925,250078
20937,1493988240,250070
229715,1493959062,250070
58844,1493942722,141963
417332,1493960657,89356
642793,1493964299,89356
150936,1493990458,83963
92840,1493947325,459762
640041,1493916523,141963
366553,1493988925,250078
862278,1493953677,250078
168407,1493966331,343886
796012,1493976960,83963
422841,1493925770,76463
227918,1493971692,86309
1075802,1493962070,250070
78377,1493960632,199067
78377,1493960862,199067
421810,1493986487,357017
56756,1493981326,139097
763153,1493945638,139097
643751,1493986398,139097
280563,1493935028,139097
189115,1493969845,139097
346719,1493982582,139097
9080,1493946736,353027
453239,1493989146,353027
821844,1493613029,83963
1112363,1493600866,44961
982421,1493650747,173014
1071890,1493640252,147875
511115,1493594269,76463
17733,1493620566,69567
1063105,1493627500,108552
72337,1493569660,76463
100146,1493593322,175221
828691,1493626762,160224
624246,1493570336,2601
483064,1493607296,404717
510146,1493635196,89356
179577,1493627690,250078
821844,1493613029,149970
773758,1493612750,147866
989353,1493646390,301640
543643,1493584147,133429
557441,1493613594,34454
578371,1493613020,76463
119037,1493611981,336776
950606,1493640894,336776
345908,1493652533,336776
786766,1493645592,336776
786766,1493646105,336776
319968,1493635960,76463
1043668,1493948669,328331
469305,1493914562,455167
965726,1493947640,455167
42325,1493978628,455167
42325,1493978599,455167
778973,1493995183,92771
778973,1493995068,92771
227012,1493969092,22395
354109,1493949182,69567
241222,1493946589,69567
153510,1493975411,76463
43150,1493999265,22395
13794,1493952759,83281
406676,1493998698,76463
647945,1493951450,76463
63632,1493933634,301640
431537,1493957480,199067
626785,1493949659,199067
835720,1493967834,199067
174435,1493959923,199067
1037696,1493956185,199067
162237,1493963534,199067
863070,1493975957,199067
499414,1493962505,199067
489130,1493954720,175221
469856,1493972462,89356
568924,1493954485,89356
547948,1493961194,98630
547948,1493961268,98630
493350,1493959630,343886
590784,1493954127,108552
357850,1493980270,439318
599677,1493993797,127716
35051,1493949384,224482
1064728,1493988351,224482
176248,1493946956,199067
647945,1493951450,147875
778080,1493946433,147875
258772,1493625591,105858
800812,1493607411,105858
165576,1493643529,22395
851772,1493645515,455167
123586,1493598803,455167
449412,1493599151,139097
36531,1493623419,139097
32725,1493629552,69567
74658,1493603547,69567
484033,1493635360,69567
801052,1493621385,76463
989353,1493646390,76463
71154,1493629751,76463
292489,1493636718,76463
163367,1493640334,203877
1017431,1493608528,21578
231216,1493618979,76463
444812,1493632569,76463
444812,1493632528,76463
675453,1493639839,76463
872275,1493596935,175221
721970,1493620253,76463
582102,1493603105,148919
247470,1493630585,147875
1067664,1493609796,148919
582102,1493603105,148919
506893,1493603686,175221
1003794,1493643038,86309
1003794,1493642859,86309
142365,1493617557,148093
511207,1493644267,76463
70035,1493648521,391086
253175,1493652564,175221
437948,1493605780,139097
954851,1493648538,139097
699595,1493633028,139097
874008,1493602532,139097
564839,1493619435,139097
188100,1493651137,279510
570387,1493603345,199067
939036,1493649614,199067
939036,1493649582,199067
759001,1493633118,199067
32725,1493629043,199067
489761,1493968995,105858
489761,1493969043,105858
866457,1493967571,105858
7091,1493939643,105858
424258,1493975516,105858
314870,1493960461,203877
218160,1493966961,203877
25599,1493978950,203877
1138396,1493979313,175221
596141,1493997943,279510
638670,1493935668,146952
336780,1493990042,21578
394241,1493952616,76463
893199,1493986191,98630
503620,1493944741,98630
726635,1493977701,76463
357850,1493980270,21271
350412,1493959223,133429
78377,1493960862,199067
109763,1493952906,76463
1067188,1493963899,175221
109763,1493952906,147875
1081401,1493982694,301640
525375,1493949821,301640
544678,1493978433,86309
641032,1493948859,428770
206552,1493634406,83963
297990,1493589666,338629
1114299,1493619035,67416
473343,1493613904,67416
151701,1493609295,21271
235738,1493606426,189675
292489,1493636514,189675
253175,1493652564,42862
253784,1493629588,86309
732973,1493611994,98630
553193,1493608200,98630
458450,1493647005,98630
677508,1493643142,98630
358747,1493648581,337365
703467,1493614527,76463
721775,1493612916,83281
637671,1493635388,83281
394844,1493626990,89356
954337,1493619641,89356
209071,1493617083,250078
178379,1493633518,275876
1085099,1493637614,307078
869844,1493625879,307078
3696,1493650893,455167
812162,1493626893,76463
640423,1493628768,155887
606842,1493618632,199067
333875,1493633411,199067
52975,1493607091,199067
979516,1493616752,199067
979516,1493616740,199067
92192,1493568870,199067
944474,1493636502,199067
141542,1493633520,199067
134481,1493618477,199067
466125,1493625432,199067
258197,1493605616,199067
258197,1493573352,199067
227099,1493635328,199067
629121,1493599176,199067
811318,1493603253,199067
836079,1493620330,199067
549831,1493613510,199067
179648,1493635514,199067
1121906,1493618948,199067
469814,1493650233,199067
612752,1493643784,199067
345908,1493652747,199067
921979,1493641033,199067
125347,1493594306,199067
61415,1493622838,199067
1139695,1493618532,199067
670739,1493608038,199067
123505,1493609514,199067
940500,1493638659,199067
164226,1493614609,199067
970380,1493944230,343886
360739,1493936311,338629
428955,1493961380,448001
905198,1493954244,89356
1025939,1493950352,250078
559967,1493954049,135086
718687,1493964205,199067
406676,1493998698,199067
249072,1493960701,28958
639439,1493971333,250078
1045763,1493966569,250078
862278,1493953644,250078
862278,1493953305,250078
862278,1493953364,250078
862278,1493953475,250078
862278,1493953551,250078
1120227,1493966767,250078
280702,1493945284,250078
719484,1493963311,59698
719484,1493970211,59698
583977,1493990185,392999
717876,1493993679,86309
172404,1493991843,224482
974870,1493935345,147875
894229,1493937909,147875
901950,1493983337,147875
898155,1493958159,336776
373904,1493976864,336776
1035636,1493963125,76463
421810,1493988889,428770
727063,1493929409,250078
524461,1493951733,275876
89283,1493963175,250078
970682,1493951432,250078
266702,1493960012,398098
953182,1493958735,391086
955968,1493972186,105585
476712,1493920361,86309
368744,1493951142,86309
265684,1493937550,139097
924463,1493969950,337365
172662,1493969333,337365
498087,1493969549,337365
315684,1493958753,337365
315684,1493958621,337365
771573,1493960968,337365
205007,1493899849,83963
194748,1493887709,454671
349010,1493878652,459762
72337,1493895056,147875
1030408,1493865509,177390
530550,1493871114,76463
327168,1493865778,250078
581761,1493861837,250078
1030702,1493900841,250078
841662,1493833281,83281
711689,1493897491,175221
330116,1493859335,76463
808898,1493838787,146952
181992,1493881887,250078
300952,1493867163,189675
51831,1493891445,189675
415501,1493864408,189675
324363,1493900378,250078
347747,1493871706,404717
176234,1493865729,190719
176234,1493865781,190719
955668,1493878408,250070
955668,1493878471,250070
955668,1493878434,250070
955668,1493878427,250070
955668,1493878374,250070
506373,1493903021,275876
711689,1493897491,175221
176234,1493865781,190719
176234,1493865729,190719
671223,1493911390,83963
425822,1493900833,357017
770045,1493952124,250078
837328,1493965940,351914
396744,1493991776,351914
851862,1493948009,351914
484189,1493996738,351914
209786,1493914333,89356
307576,1493934954,404717
839081,1493969219,404717
173671,1493970064,404717
266650,1493978551,404717
482110,1493948886,404717
680716,1493951205,404717
1010678,1493989404,295300
51402,1493992473,76463
1010678,1493989404,295300
860820,1493949763,199067
601113,1493991848,199067
601113,1493991944,199067
227384,1493967577,199067
113435,1493919785,83281
964021,1493964568,83281
3843,1493966331,78649
922922,1493960650,78649
922922,1493960677,78649
796012,1493976960,83963
292964,1493967119,455167
640278,1493979957,455167
861330,1493989673,455167
457616,1493962741,22395
457616,1493962687,22395
457616,1493962603,22395
640278,1493979957,189675
513305,1493960274,439318
319558,1493934302,439318
470669,1493958183,439318
918201,1493963231,439318
385955,1493963690,439318
442353,1493954435,439318
825224,1493914228,439318
604419,1493960294,439318
616799,1493999514,439318
1140538,1493974912,439318
796012,1493976960,83963
476572,1493961564,83963
476572,1493961677,83963
552391,1492957116,76463
346645,1492899240,76463
1041531,1492937781,328331
278689,1492916597,328331
1049966,1492942651,89356
632514,1492961431,224482
581901,1492939868,428770
927722,1492887612,428770
955139,1492943649,76463
808041,1492930895,177390
249112,1492959516,177390
236115,1492940496,177390
321203,1492908654,199067
682605,1492955655,199067
416960,1492882943,28958
461394,1492925402,28958
173481,1492930216,199067
1133910,1492918595,199067
70437,1492928769,199067
396881,1492957806,199067
687535,1492952661,199067
756703,1492915343,199067
883404,1492918798,199067
402601,1492920282,199067
1068928,1492917119,199067
26254,1492936288,199067
306095,1492927494,199067
647703,1492939185,199067
540425,1492927587,199067
368950,1492909658,275876
330042,1492933334,67416
124194,1492925351,67416
626376,1492926600,59698
527210,1492961395,189675
284167,1492931918,189675
102599,1492933353,189675
749879,1492944973,189675
906813,1492929506,189675
749879,1492944983,189675
706733,1492911897,422551
776423,1492907638,301640
653476,1492948922,76463
378291,1492902275,459762
509629,1492941878,89356
657504,1492935758,338629
710392,1492908324,301640
485277,1492935821,76463
685934,1492933521,133429
992448,1492953555,133429
346645,1492898208,76463
346645,1492898235,76463
1050782,1492912333,42862
185206,1492912861,275876
31507,1492947465,41109
967001,1492911331,86309
471161,1492919034,40573
1073913,1492941626,161835
1084552,1494062417,105858
954684,1494045868,105858
451098,1494044083,105858
556937,1494032602,105858
823540,1494038220,146952
867263,1494046485,76463
771,1494045875,76463
906868,1494052591,76463
390883,1494040554,189675
844570,1494065686,189675
164583,1494053457,404717
937384,1494069415,404717
646992,1494047980,404717
647347,1494041240,343886
584053,1494047731,343886
181718,1494048504,343886
473723,1494055803,86309
1120214,1494075270,320958
26175,1494071845,2601
26175,1494071289,2601
26175,1494071994,2601
673161,1494048080,42862
565424,1494060748,301640
487241,1494026719,254879
294508,1494054297,279510
294273,1494055538,279510
1043602,1494078104,279510
38883,1493048024,428770
974369,1493043066,428770
547772,1493029902,428770
31507,1493011325,41109
558523,1493049311,250078
448971,1492964687,67416
254766,1493030295,83963
28928,1493030226,76463
1110664,1493010617,76463
729117,1493022251,76463
331363,1493049133,76463
53876,1493001736,76463
847338,1493030434,76463
449810,1493047305,380571
120843,1493000562,254879
880737,1493027404,254879
545241,1493017117,254879
612530,1493025944,254879
1100030,1492966866,254879
813741,1492990821,21271
784711,1493019559,301640
409302,1493000204,76463
223473,1493037921,380571
234082,1493031614,89356
870312,1493024135,76463
449810,1493047305,380571
64548,1493016453,275876
65994,1493023590,290501
65994,1492995816,290501
210308,1493039287,203877
337362,1493000435,203877
619660,1492999993,203877
449810,1493047305,380571
906627,1493019559,336776
526706,1493022763,336776
988568,1493034359,336776
53876,1493002069,105858
95452,1492992719,105858
466371,1492974521,105858
492504,1493017879,105858
551476,1492963497,105858
220996,1493021667,351914
84431,1493048474,351914
826955,1493026485,60483
224187,1493024935,133429
397187,1493012063,199067
397187,1493012109,199067
655805,1493047300,199067
159898,1493010768,199067
84036,1493004695,147875
419778,1493022279,455167
721182,1494609033,250070
134306,1494607598,459762
374495,1494685279,459762
880861,1494674399,459762
1104132,1494689854,459762
1113429,1494680792,459762
69524,1494656081,459762
1030548,1494606424,459762
539407,1494664175,459762
364072,1494655884,459762
42325,1494647521,459762
842442,1494659900,175221
117121,1494677543,454671
659719,1494640628,22427
414087,1494626899,76463
946848,1494060743,279510
764917,1494079577,455167
31403,1494053451,455167
456523,1494052607,98630
890455,1494080584,98630
428955,1494048117,448001
421156,1494031556,250078
265293,1494054212,250078
793210,1494066597,250078
58011,1494041269,250078
274992,1494038426,250078
484011,1494044445,250078
639439,1494031941,250078
872431,1494038379,83963
602135,1494050782,83963
683703,1494060371,203877
234512,1494003408,203877
495058,1494064799,1648
597764,1493704994,184990
386880,1493733133,146952
29327,1493725490,203877
497499,1493690943,21578
102492,1493685953,69567
419433,1493729532,404717
356100,1493733016,404717
152444,1493735345,404717
511653,1493685525,404717
46178,1493730126,404717
242417,1493697452,404717
53415,1493685972,404717
864097,1493658913,175221
1022035,1493697689,190719
543777,1493731900,197848
212955,1493690904,199067
972314,1493733569,199067
474888,1493724320,199067
512878,1493733540,199067
512878,1493733618,199067
660710,1493717401,199067
622873,1493657251,199067
151967,1493692648,199067
347916,1493696246,199067
391597,1493668856,199067
93048,1493690344,199067
33435,1493700876,199067
114408,1493716072,199067
114408,1493716093,199067
111212,1493713429,157681
910979,1493712867,416886
346652,1493736820,89356
937715,1493697793,343886
1076432,1493656887,147875
1122086,1493711705,250070
428204,1493706458,343886
36462,1493680587,55754
409020,1493723886,78649
361025,1493689137,78649
568255,1493713586,78649
296815,1493739322,67416
658815,1493474782,86309
423442,1493430118,336776
423442,1493430095,336776
391777,1493467701,86309
173664,1493448509,76463
216527,1493450984,250070
557031,1493429167,455167
1129305,1493459134,86309
480582,1493397626,455167
718935,1493458342,455167
1072157,1493452878,365760
638252,1493479520,250078
270129,1493417253,250078
493537,1493436196,199067
982812,1493407511,199067
562633,1493441526,199067
925608,1493446515,199067
161772,1493400168,199067
457443,1493456940,199067
461987,1493452384,199067
98629,1493467477,199067
381468,1493433506,199067
559852,1493451625,89356
291045,1493453520,250070
776801,1493459295,139097
737991,1493410352,139097
737991,1493410765,139097
401795,1493727263,250078
71415,1493734385,459762
204001,1493655302,459762
60908,1493692713,459762
79562,1493690041,459762
93773,1493686632,459762
1129782,1493726267,175221
162433,1493735147,199067
678988,1493704522,146952
320150,1493691291,146952
468520,1493722510,146952
1065610,1493728390,146952
131624,1493701276,67416
461651,1493692182,76463
777057,1493725535,250078
597764,1493704994,184990
622873,1493661676,78649
897997,1493701243,78649
776336,1493727764,78649
568255,1493713586,78649
745737,1493739287,78649
946828,1493655823,78649
597373,1493701883,295300
412947,1493689435,250078
152466,1493686255,250078
849936,1493737132,250078
207835,1493693486,250078
367316,1493655148,69567
230977,1493699800,203877
370442,1493689903,250078
864097,1493658913,175221
606961,1493729703,259818
677496,1493720781,107812
236183,1493694157,22395
676820,1493691297,250070
1013697,1493701885,89356
1013697,1493702375,89356
763410,1493680302,21271
901744,1493711487,336776
537216,1493727595,83281
732209,1493734574,224482
1000055,1493718795,224482
