user,brand,user_Truthful,user_FraudBuyNum,user_BrandPv,user_BrandFav,user_BrandCart,user_BrandBuy,user_CatePv,user_CateFav,user_CateCart,user_CateBuy,user_ReBuyNum,user_ReBuyTimeGap,user_TimesFromPvToBuy,user_TimesFromFavToBuy,user_TimesFromCartToBuy,user_OtherNumFromPvToBuy,user_OtherNumFromFavToBuy,user_OtherNumFromCartToBuy,user_OtherNumFromBuyToBuy,user_OtherTimesFromPvToBuy,user_OtherTimesFromFavToBuy,user_OtherTimesFromCartToBuy,user_OtherTimesFromBuyToBuy,user_BrandPvToBuyTime,user_BrandFavToBuyTime,user_BrandCartToBuyTime,user_CatePvToBuyTime,user_CateFavToBuyTime,user_CateCartToBuyTime,user_BrandViewTime,user_CateViewTime,user_ReBuyBrandViewTime,user_ReBuyCateViewTime,user_GiveTag,0
173664,76463,True,0,2,0,1,1,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,286501.0,0.0,286499.0,286501.0,0.0,286499.0,3.0,3.0,0,0,True,0
785179,76463,True,0,5,0,0,1,7,0,0,1,0,0,4,0,0,1,0,0,0,2,0,0,0,357.0,0.0,0.0,363.0,0.0,0.0,336.0,363.0,0,0,True,0
301276,76463,True,0,3,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0,0,True,0
247643,76463,True,0,10,0,0,1,13,1,0,1,0,0,10,0,0,2,1,0,0,3,1,0,0,667323.0,0.0,0.0,1527666.0,328059.0,0.0,149.0,158.0,0,0,True,0
912815,76463,True,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,602.0,0.0,0.0,602.0,0.0,0.0,0,0,0,0,True,0
241189,76463,True,0,2,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1498.0,0.0,0.0,1498.0,0.0,0.0,6.0,6.0,0,0,True,0
1012772,76463,True,0,7,0,0,1,7,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1111.0,0.0,0.0,1111.0,0.0,0.0,177.0,177.0,0,0,True,0
633310,76463,True,0,16,0,0,1,18,0,0,1,0,0,16,0,0,1,0,0,0,2,0,0,0,18395.0,0.0,0.0,18395.0,0.0,0.0,194.0,222.0,0,0,True,0
963736,76463,True,0,1,0,0,1,4,0,1,1,0,0,1,0,0,1,0,1,0,3,0,1,0,522.0,0.0,0.0,270096.0,0.0,635.0,0,159.0,0,0,True,0
796068,76463,True,0,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0,0,True,0
741350,76463,True,0,2,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,55.0,0.0,0.0,55.0,0.0,0.0,55.0,55.0,0,0,True,0
232413,76463,True,0,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,0,0,True,0
211848,76463,True,0,8,0,1,1,21,0,2,1,0,0,7,0,1,4,0,1,0,13,0,1,0,1437.0,0.0,1116.0,1437.0,0.0,1116.0,579.0,1071.0,0,0,False,1
813515,76463,True,0,10,0,0,1,18,0,0,1,0,0,7,0,0,1,0,0,0,8,0,0,0,89.0,0.0,0.0,293.0,0.0,0.0,89.0,293.0,0,0,True,0
852315,76463,True,0,6,0,0,3,7,0,0,3,2,345832.0,1,0,0,0,0,0,0,0,0,0,0,82.0,0.0,0.0,82.0,0.0,0.0,82.0,82.0,141.5,141.5,True,0
121068,76463,True,0,6,0,0,1,12,0,0,1,0,0,6,0,0,5,0,0,0,6,0,0,0,308.0,0.0,0.0,514.0,0.0,0.0,161.0,514.0,0,0,True,0
365881,76463,True,0,2,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,367.0,0.0,0.0,367.0,0.0,0.0,24.0,24.0,0,0,True,0
1050198,76463,True,0,10,0,1,1,11,0,1,1,0,0,6,0,1,1,0,0,0,1,0,0,0,79.0,0.0,30.0,89.0,0.0,30.0,79.0,89.0,0,0,False,1
392139,76463,True,0,3,0,0,1,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,199.0,0.0,0.0,199.0,0.0,0.0,199.0,199.0,0,0,True,0
745647,76463,True,0,1,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,38629.0,0.0,0.0,38646.0,0.0,0.0,0,17.0,0,0,True,0
471181,76463,True,0,4,0,0,1,90,0,2,2,0,0,3,0,0,6,0,1,0,71,0,2,0,252.0,0.0,0.0,93185.0,0.0,92818.0,252.0,2496.0,0,0,True,0
1138565,76463,True,0,11,0,0,1,19,0,0,1,0,0,11,0,0,3,0,0,0,7,0,0,0,214.0,0.0,0.0,97588.0,0.0,0.0,155.0,309.0,0,0,True,0
454721,76463,True,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,23.0,0,0,True,0
715351,76463,True,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5016.0,0.0,0.0,5016.0,0.0,0.0,0,0,0,0,True,0
315391,76463,True,0,10,0,0,1,16,0,0,1,0,0,10,0,0,2,0,0,0,6,0,0,0,1207.0,0.0,0.0,1207.0,0.0,0.0,522.0,618.0,0,0,True,0
20324,76463,True,0,12,1,0,1,13,1,0,1,0,0,12,1,0,1,0,0,0,1,0,0,0,1886.0,60.0,0.0,1892.0,60.0,0.0,675.0,681.0,0,0,False,1
281351,76463,True,0,3,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0,0,True,0
1058726,76463,True,0,8,0,1,1,8,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,166.0,0.0,29.0,166.0,0.0,29.0,166.0,166.0,0,0,False,1
915464,76463,True,0,4,0,0,2,12,0,0,2,1,88.0,3,0,0,1,0,0,0,8,0,0,0,249.0,0.0,0.0,319.0,0.0,0.0,49.0,319.0,17.0,17.0,True,0
674301,76463,True,0,2,0,0,1,6,0,1,1,0,0,2,0,0,1,0,1,0,4,0,1,0,163.0,0.0,0.0,20550.0,0.0,20459.0,163.0,255.0,0,0,True,0
72842,76463,True,0,3,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0,0,True,0
455495,76463,True,0,2,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,109.0,0.0,0.0,109.0,0.0,0.0,109.0,109.0,0,0,True,0
1084974,76463,True,0,4,0,1,1,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,47967.0,0.0,47944.0,47967.0,0.0,47944.0,23.0,23.0,0,0,True,0
59584,76463,True,0,7,1,0,1,7,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,19.0,17.0,0.0,19.0,17.0,0.0,19.0,19.0,0,0,False,1
783683,76463,True,0,7,0,0,1,7,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,143.0,0.0,0.0,143.0,0.0,0.0,143.0,143.0,0,0,True,0
536712,76463,True,0,15,0,1,1,28,0,1,1,0,0,15,0,1,6,0,0,0,13,0,0,0,44818.0,0.0,44362.0,45110.0,0.0,44362.0,445.0,906.0,0,0,True,0
736721,76463,True,0,7,0,0,1,7,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,476.0,0.0,0.0,476.0,0.0,0.0,122.0,122.0,0,0,True,0
1086379,76463,True,0,5,0,0,1,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,67.0,0,0,True,0
206845,76463,True,0,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,0,0,True,0
647908,76463,True,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,30.0,0,0,True,0
194140,76463,True,0,8,0,0,1,8,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,461.0,0.0,0.0,461.0,0.0,0.0,461.0,461.0,0,0,True,0
219206,250078,True,0,7,0,1,1,12,0,2,1,0,0,3,0,1,3,0,1,0,5,0,1,0,677.0,0.0,169.0,696.0,0.0,309.0,219.0,696.0,0,0,False,9
418634,250078,True,0,25,1,0,1,26,1,0,1,0,0,21,1,0,1,0,0,0,1,0,0,0,953054.0,363752.0,0.0,953054.0,363752.0,0.0,252.0,252.0,0,0,True,0
693703,250078,True,0,31,0,0,2,31,0,0,2,1,105.0,28,0,0,0,0,0,0,0,0,0,0,11110.0,0.0,0.0,11110.0,0.0,0.0,386.0,386.0,65.0,65.0,True,0
1124118,250078,True,0,21,0,1,1,23,0,1,1,0,0,21,0,1,2,0,0,0,2,0,0,0,565664.0,0.0,565658.0,1423701.0,0.0,565658.0,704.0,704.0,0,0,True,0
395604,250078,True,0,107,2,1,1,129,2,1,1,0,0,107,2,1,14,0,0,0,22,0,0,0,562230.0,560995.0,559740.0,984207.0,560995.0,559740.0,2403.0,3509.0,0,0,True,0
983034,250078,True,0,19,0,0,1,22,0,0,1,0,0,19,0,0,3,0,0,0,3,0,0,0,536.0,0.0,0.0,155443.0,0.0,0.0,536.0,827.0,0,0,True,0
744921,250078,True,0,34,0,0,1,45,0,1,1,0,0,34,0,0,3,0,1,0,11,0,1,0,1035.0,0.0,0.0,846754.0,0.0,1074.0,769.0,1083.0,0,0,True,0
194748,250078,True,0,33,0,0,1,120,3,1,2,0,0,18,0,0,4,0,0,0,30,0,0,0,436.0,0.0,0.0,1155.0,0,0,436.0,1155.0,0,0,True,0
345727,250078,True,0,19,0,0,1,19,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,37353.0,0.0,0.0,37353.0,0.0,0.0,285.0,285.0,0,0,True,0
1115054,250078,True,0,35,0,0,1,66,0,1,1,0,0,31,0,0,7,0,1,0,24,0,1,0,42362.0,0.0,0.0,42376.0,0.0,40992.0,704.0,1095.0,0,0,True,0
179577,250078,True,0,16,1,0,1,21,1,0,1,0,0,16,1,0,5,0,0,0,5,0,0,0,2473.0,2245.0,0.0,2493.0,2245.0,0.0,288.0,556.0,0,0,False,9
650400,250078,True,0,4,0,0,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3756.0,0.0,0.0,3756.0,0.0,0.0,0,0,0,0,True,0
127366,250078,True,0,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0,0,True,0
734013,250078,True,0,3,0,1,1,10,0,4,1,0,0,3,0,1,3,0,3,0,7,0,3,0,350524.0,0.0,350523.0,350554.0,0.0,350551.0,187.0,243.0,0,0,True,0
66109,250078,True,0,26,1,1,1,54,1,1,1,0,0,23,1,1,8,0,0,0,28,0,0,0,4245.0,2567.0,2564.0,4363.0,2567.0,2564.0,998.0,1849.0,0,0,False,9
528102,250078,True,0,6,0,1,1,12,0,1,1,0,0,4,0,1,4,0,0,0,6,0,0,0,480664.0,0.0,480604.0,500234.0,0.0,480604.0,128.0,210.0,0,0,True,0
697154,250078,True,0,2,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,38.0,0.0,0.0,38.0,0.0,0.0,38.0,38.0,0,0,True,0
395780,250078,True,0,7,0,1,1,10,0,2,1,0,0,4,0,1,1,0,1,0,3,0,1,0,170.0,0.0,24.0,2395.0,0.0,2332.0,170.0,233.0,0,0,False,9
135604,250078,True,0,19,0,1,1,50,0,1,1,0,0,18,0,1,8,0,0,0,31,0,0,0,680832.0,0.0,680822.0,682588.0,0.0,680822.0,259.0,771.0,0,0,True,0
800514,250078,True,0,30,0,0,1,80,0,0,1,0,0,30,0,0,3,0,0,0,50,0,0,0,80357.0,0.0,0.0,80822.0,0.0,0.0,1387.0,2238.0,0,0,True,0
181427,250078,True,0,47,2,1,2,49,2,1,2,1,18488.0,6,1,0,2,0,0,0,2,0,0,0,76.0,82.0,-17112.0,672919.0,82.0,0,82.0,99.0,1528.0,1528.0,True,0
225908,250078,True,0,88,0,0,1,95,0,0,1,0,0,35,0,0,3,0,0,0,7,0,0,0,762.0,0.0,0.0,1167.0,0.0,0.0,730.0,1167.0,0,0,True,0
710191,250078,True,0,19,0,0,1,43,0,0,1,0,0,19,0,0,10,0,0,0,24,0,0,0,4477.0,0.0,0.0,4673.0,0.0,0.0,708.0,2260.0,0,0,True,0
142571,250078,True,0,21,0,0,1,28,0,0,1,0,0,13,0,0,6,0,0,0,7,0,0,0,315.0,0.0,0.0,184145.0,0.0,0.0,224.0,427.0,0,0,True,0
858504,250078,True,0,11,0,0,1,11,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,1754.0,0.0,0.0,1754.0,0.0,0.0,346.0,346.0,0,0,True,0
646035,250078,True,0,24,0,0,1,65,0,0,1,0,0,24,0,0,5,0,0,0,41,0,0,0,818.0,0.0,0.0,804400.0,0.0,0.0,216.0,952.0,0,0,True,0
595075,250078,True,0,46,2,0,2,119,5,1,3,1,358.0,30,2,0,12,3,1,1,69,3,1,1,880090.0,630.0,0.0,880413.0,880353.0,879985.0,324.0,1642.0,203.0,325.0,True,0
882885,250078,True,0,27,0,0,1,31,0,0,1,0,0,25,0,0,3,0,0,0,4,0,0,0,1550.0,0.0,0.0,250653.0,0.0,0.0,664.0,786.0,0,0,True,0
848351,250078,True,0,20,0,1,2,21,0,1,2,1,48.0,14,0,1,1,0,0,0,1,0,0,0,582.0,0.0,318.0,1018.0,0.0,318.0,582.0,582.0,62.0,62.0,False,9
152466,250078,True,0,11,0,0,1,11,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,602391.0,0.0,0.0,602391.0,0.0,0.0,130.0,130.0,0,0,True,0
370645,250078,True,0,13,0,1,2,26,0,1,2,1,99.0,9,0,1,4,0,0,0,13,0,0,0,657.0,0.0,140.0,55500.0,0.0,140.0,388.0,850.0,91.0,91.0,False,9
169079,250078,True,0,20,0,1,1,34,0,1,1,0,0,20,0,1,6,0,0,0,14,0,0,0,157336.0,0.0,157287.0,158616.0,0.0,157287.0,608.0,1118.0,0,0,True,0
971746,250078,True,0,21,0,0,1,23,0,0,1,0,0,19,0,0,2,0,0,0,2,0,0,0,951.0,0.0,0.0,951.0,0.0,0.0,431.0,634.0,0,0,True,0
401795,250078,True,0,44,1,0,1,93,9,0,1,0,0,25,1,0,9,6,0,0,49,8,0,0,718418.0,718416.0,0.0,829909.0,829928.0,0.0,702.0,2201.0,0,0,True,0
551450,250078,True,0,11,0,2,1,14,0,3,1,0,0,7,0,2,2,0,1,0,3,0,1,0,159188.0,0.0,64426.0,159188.0,0.0,64426.0,327.0,371.0,0,0,True,0
939900,250078,True,0,18,0,1,1,32,0,1,3,0,0,14,0,1,3,0,0,1,8,0,0,2,48942.0,0.0,48863.0,259889.0,0.0,48863.0,91.0,463.0,0,0,True,0
89213,250078,True,0,3,0,0,1,4,0,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,246.0,0.0,0.0,275.0,0.0,0.0,246.0,275.0,0,0,True,0
303015,250078,True,0,13,0,1,1,16,0,1,1,0,0,11,0,1,2,0,0,0,3,0,0,0,391.0,0.0,37.0,6198.0,0.0,37.0,391.0,403.0,0,0,False,9
216951,250078,True,0,18,0,1,1,24,0,1,1,0,0,17,0,1,2,0,0,0,6,0,0,0,888.0,0.0,40.0,888.0,0.0,40.0,303.0,453.0,0,0,False,9
103105,250078,True,0,3,0,0,1,9,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,188128.0,0.0,0.0,188128.0,0.0,0.0,1.0,1.0,0,0,True,0
53876,250078,True,0,6,0,0,1,27,0,0,2,0,0,6,0,0,4,0,0,0,21,0,0,0,656.0,0.0,0.0,778.0,0.0,0.0,127.0,778.0,0,0,True,0
232820,250078,True,0,3,0,0,3,5,0,0,3,2,1165.0,1,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,63.0,68.0,True,0
863709,250078,True,0,25,0,0,1,27,0,0,1,0,0,25,0,0,2,0,0,0,2,0,0,0,18856.0,0.0,0.0,18897.0,0.0,0.0,700.0,741.0,0,0,True,0
273558,250078,True,0,27,0,4,1,69,0,5,1,0,0,26,0,4,9,0,1,0,42,0,1,0,1602939.0,0.0,1602829.0,1665284.0,0.0,1665286.0,933.0,1956.0,0,0,True,0
232047,250078,True,0,27,0,1,2,28,0,1,2,1,110.0,4,0,1,1,0,0,0,1,0,0,0,65.0,0.0,60.0,65.0,0.0,60.0,56.0,65.0,353.0,353.0,False,9
392765,250078,True,0,8,0,0,1,13,0,1,1,0,0,8,0,0,4,0,1,0,5,0,1,0,165.0,0.0,0.0,109363.0,0.0,243.0,165.0,335.0,0,0,True,0
331551,250078,True,0,28,1,2,1,56,5,4,1,0,0,28,1,2,7,3,2,0,28,4,2,0,27561.0,27495.0,27309.0,27691.0,27599.0,27452.0,368.0,972.0,0,0,True,0
121806,250078,True,0,2,0,1,1,3,0,1,1,0,0,2,0,1,1,0,0,0,1,0,0,0,64381.0,0.0,64359.0,64457.0,0.0,64359.0,167.0,243.0,0,0,True,0
757747,250078,True,0,7,0,0,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0,0,True,0
143350,250078,True,0,29,0,0,1,53,0,0,1,0,0,27,0,0,9,0,0,0,24,0,0,0,334.0,0.0,0.0,808.0,0.0,0.0,334.0,808.0,0,0,True,0
872025,250078,True,0,6,0,1,1,6,0,1,1,0,0,5,0,1,0,0,0,0,0,0,0,0,376876.0,0.0,376844.0,376876.0,0.0,376844.0,199.0,199.0,0,0,True,0
811080,250078,True,0,33,0,2,1,56,0,3,2,0,0,33,0,2,6,0,1,1,23,0,1,1,1119951.0,0.0,938817.0,1120442.0,0.0,1120082.0,399.0,1229.0,0,0,True,0
141920,250078,True,0,3,0,0,1,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,20974.0,0.0,0.0,20974.0,0.0,0.0,112.0,112.0,0,0,True,0
547050,250078,True,0,30,0,0,1,64,0,0,1,0,0,30,0,0,6,0,0,0,34,0,0,0,2836.0,0.0,0.0,3477.0,0.0,0.0,601.0,1571.0,0,0,True,0
893008,250078,True,0,34,0,0,1,52,0,1,1,0,0,18,0,0,1,0,1,0,8,0,1,0,3119.0,0.0,0.0,3284.0,0.0,3239.0,433.0,598.0,0,0,True,0
1092707,250078,True,0,12,0,2,1,14,0,2,1,0,0,9,0,2,2,0,0,0,2,0,0,0,59388.0,0.0,59382.0,59439.0,0.0,59382.0,313.0,364.0,0,0,True,0
649519,250078,True,0,13,0,1,1,15,0,1,1,0,0,13,0,1,0,0,0,0,0,0,0,0,548.0,0.0,472.0,548.0,0.0,472.0,197.0,197.0,0,0,False,9
7986,250078,True,0,5,0,0,1,11,0,1,1,0,0,3,0,0,5,0,1,0,6,0,1,0,27.0,0.0,0.0,132.0,0.0,81.0,27.0,132.0,0,0,True,0
209071,250078,True,0,8,0,1,1,11,0,1,1,0,0,2,0,1,2,0,0,0,3,0,0,0,429243.0,0.0,429208.0,596543.0,0.0,429208.0,73.0,158.0,0,0,True,0
597095,250078,True,0,8,0,0,1,54,0,0,1,0,0,7,0,0,15,0,0,0,46,0,0,0,840.0,0.0,0.0,43589.0,0.0,0.0,79.0,2073.0,0,0,True,0
300964,250078,True,0,50,0,1,1,55,0,1,1,0,0,24,0,1,4,0,0,0,4,0,0,0,120211.0,0.0,120213.0,120373.0,0.0,120213.0,529.0,689.0,0,0,True,0
772382,250078,True,0,8,0,0,1,13,0,1,1,0,0,6,0,0,4,0,1,0,5,0,1,0,35584.0,0.0,0.0,1234988.0,0.0,283207.0,336.0,604.0,0,0,True,0
163963,250078,True,0,13,0,1,1,18,0,1,1,0,0,6,0,1,1,0,0,0,5,0,0,0,187.0,0.0,20.0,146753.0,0.0,20.0,187.0,223.0,0,0,False,9
312926,250078,True,0,49,0,1,1,67,0,1,1,0,0,49,0,1,2,0,0,0,8,0,0,0,112839.0,0.0,112843.0,112963.0,0.0,112843.0,735.0,928.0,0,0,True,0
7669,250078,True,0,12,0,1,2,48,0,3,2,1,306.0,11,0,1,4,0,2,0,36,0,2,0,2947.0,0.0,2854.0,3309.0,0.0,3310.0,93.0,456.0,271.0,271.0,False,9
530893,250078,True,0,173,1,0,1,219,1,0,1,0,0,22,1,0,10,0,0,0,46,0,0,0,484.0,439.0,0.0,277502.0,439.0,0.0,447.0,1367.0,0,0,False,7
630234,250078,True,0,32,0,0,1,61,0,1,1,0,0,21,0,0,5,0,1,0,18,0,1,0,892.0,0.0,0.0,985391.0,0.0,290.0,302.0,1033.0,0,0,True,0
611645,250078,True,0,6,1,0,1,7,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,261164.0,261156.0,0.0,261164.0,261156.0,0.0,18.0,18.0,0,0,True,0
1039242,250078,True,0,7,0,0,1,44,0,3,3,0,0,7,0,0,4,0,1,2,37,0,3,2,676892.0,0.0,0.0,677155.0,0.0,676852.0,319.0,1946.0,0,0,True,0
181992,250078,True,0,8,0,1,1,33,0,3,2,0,0,4,0,1,4,0,1,0,12,0,1,0,89877.0,0.0,89614.0,90058.0,0.0,90054.0,175.0,872.0,0,0,True,0
200217,250078,True,0,16,0,2,1,20,0,2,1,0,0,6,0,1,3,0,0,0,4,0,0,0,72.0,0.0,66.0,714377.0,0.0,66.0,72.0,80.0,0,0,False,8
887304,250078,True,0,5,0,1,1,21,0,1,1,0,0,4,0,1,3,0,0,0,16,0,0,0,197.0,0.0,7.0,804.0,0.0,7.0,197.0,804.0,0,0,False,9
1120393,250078,True,0,2,0,0,1,15,0,0,4,0,0,1,0,0,4,0,0,2,11,0,0,2,4.0,0.0,0.0,1382.0,0.0,0.0,4.0,618.0,0,0,True,0
89283,250078,True,0,78,1,1,1,128,2,6,1,0,0,73,1,1,11,0,5,0,46,0,5,0,492662.0,303432.0,303566.0,605474.0,303432.0,492585.0,1088.0,1680.0,0,0,True,0
860513,250078,True,0,8,0,0,1,8,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,4404.0,0.0,0.0,4404.0,0.0,0.0,164.0,164.0,0,0,True,0
329879,250078,True,0,30,0,2,1,37,0,3,1,0,0,30,0,2,3,0,1,0,6,0,1,0,153897.0,0.0,153894.0,269379.0,0.0,269377.0,670.0,764.0,0,0,True,0
1013537,250078,True,0,3,0,1,1,5,0,1,1,0,0,2,0,1,2,0,0,0,2,0,0,0,21.0,0.0,14.0,198.0,0.0,14.0,21.0,198.0,0,0,False,9
80699,250078,True,0,3,0,0,1,43,0,2,1,0,0,1,0,0,2,0,0,0,4,0,0,0,38.0,0.0,0.0,213306.0,0.0,0,38.0,348.0,0,0,True,0
963902,250078,True,0,3,0,0,1,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,19.0,0,0,True,0
773910,250078,True,0,82,1,0,1,84,1,0,1,0,0,74,1,0,1,0,0,0,2,0,0,0,14992.0,14495.0,0.0,157910.0,14495.0,0.0,1126.0,1139.0,0,0,True,0
886430,250078,True,0,10,0,0,1,10,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,198.0,0.0,0.0,198.0,0.0,0.0,198.0,198.0,0,0,True,0
973149,250078,True,0,7,1,0,1,17,1,0,1,0,0,6,1,0,3,0,0,0,8,0,0,0,604029.0,604030.0,0.0,604029.0,604030.0,0.0,98.0,159.0,0,0,True,0
31030,250078,True,0,19,1,2,1,49,2,3,1,0,0,19,1,2,5,1,1,0,30,1,1,0,157223.0,51831.0,77864.0,157290.0,156973.0,125209.0,748.0,1108.0,0,0,True,0
938441,250078,True,0,23,0,0,1,29,0,0,1,0,0,10,0,0,3,0,0,0,3,0,0,0,140.0,0.0,0.0,155.0,0.0,0.0,121.0,155.0,0,0,True,0
412947,250078,True,0,9,0,0,1,9,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,99.0,0.0,0.0,99.0,0.0,0.0,99.0,99.0,0,0,True,0
370442,250078,True,0,15,0,0,1,17,0,0,1,0,0,15,0,0,2,0,0,0,2,0,0,0,1412.0,0.0,0.0,338322.0,0.0,0.0,231.0,236.0,0,0,True,0
112180,250078,True,0,1,0,1,1,7,0,2,1,0,0,1,0,1,4,0,1,0,6,0,1,0,64917.0,0.0,64904.0,76340.0,0.0,64933.0,82.0,317.0,0,0,True,0
728827,250078,True,0,7,0,0,1,8,0,0,1,0,0,4,0,0,1,0,0,0,1,0,0,0,287.0,0.0,0.0,346.0,0.0,0.0,287.0,346.0,0,0,True,0
803065,250078,True,0,13,0,1,1,14,0,1,1,0,0,11,0,1,1,0,0,0,1,0,0,0,217.0,0.0,104.0,290.0,0.0,104.0,217.0,290.0,0,0,False,9
212976,250078,True,0,5,0,0,1,6,0,0,1,0,0,4,0,0,1,0,0,0,1,0,0,0,7504.0,0.0,0.0,244111.0,0.0,0.0,189.0,189.0,0,0,True,0
509629,250078,True,0,12,0,0,1,31,1,0,2,0,0,1,0,0,2,1,0,0,17,1,0,0,1.0,0.0,0.0,70550.0,6074.0,0.0,1.0,124.0,0,0,True,0
375885,250078,True,0,34,0,0,2,39,0,0,2,1,13.0,31,0,0,4,0,0,0,5,0,0,0,2702.0,0.0,0.0,2702.0,0.0,0.0,705.0,1064.0,4.0,4.0,True,0
562926,250078,True,0,3,0,0,1,14,0,1,1,0,0,3,0,0,4,0,1,0,11,0,1,0,250.0,0.0,0.0,496.0,0.0,478.0,179.0,496.0,0,0,True,0
563443,250078,True,0,4,0,0,1,13,0,0,1,0,0,4,0,0,2,0,0,0,9,0,0,0,43.0,0.0,0.0,201.0,0.0,0.0,43.0,201.0,0,0,True,0
608654,250078,True,0,38,0,0,1,47,0,0,1,0,0,38,0,0,5,0,0,0,9,0,0,0,561.0,0.0,0.0,713.0,0.0,0.0,548.0,713.0,0,0,True,0
1141208,250078,True,0,30,0,0,1,30,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,9684.0,0.0,0.0,9684.0,0.0,0.0,664.0,664.0,0,0,True,0
868047,250078,True,0,7,0,0,1,7,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,396.0,0.0,0.0,396.0,0.0,0.0,396.0,396.0,0,0,True,0
151224,250078,True,0,3,0,0,1,6,0,0,1,0,0,1,0,0,2,0,0,0,3,0,0,0,12.0,0.0,0.0,532.0,0.0,0.0,12.0,41.0,0,0,True,0
120992,250078,True,0,14,0,1,1,18,0,1,1,0,0,13,0,1,4,0,0,0,4,0,0,0,302.0,0.0,40.0,342.0,0.0,40.0,202.0,342.0,0,0,False,9
560737,250078,True,0,9,0,1,1,13,0,1,1,0,0,7,0,1,2,0,0,0,4,0,0,0,815.0,0.0,32.0,815.0,0.0,32.0,101.0,156.0,0,0,False,9
232823,250078,True,0,4,0,0,1,12,0,1,1,0,0,1,0,0,2,0,1,0,5,0,1,0,10.0,0.0,0.0,70.0,0.0,46.0,10.0,70.0,0,0,True,0
1003057,250078,True,0,26,0,0,1,31,0,0,1,0,0,23,0,0,5,0,0,0,5,0,0,0,21288.0,0.0,0.0,66078.0,0.0,0.0,1951.0,2155.0,0,0,True,0
